term,estimated_as,estimate,std.error,statistic,p.value
W_HBO_sov,W_HBO_sov,0.6283242027169152,0.020855020187319814,30.128199209269834,0
W_HBO_hov2,W_HBO_hov2,0.74618770359697,0.03638657402388798,20.507226184776115,0
W_HBO_hov3,W_HBO_hov3,0.45217145588313085,0.07989168481955738,5.659806235209597,0
W_HBW_hov2,W_HBW_auto,0.16367997913558616,0.014529118082485892,11.265651377208778,0
W_HBW_hov3,W_HBW_auto,0.16367997913558616,0.014529118082485892,11.265651377208778,0
W_HBW_sov,W_HBW_auto,0.16367997913558616,0.014529118082485892,11.265651377208778,0
r_sq,NA,0.31107261498037786,NA,NA,NA
