term,estimated_as,estimate,std.error,statistic,p.value
N_HBO_auto_pay,N_HBO_auto_pay,0.08280525629900547,0.009806440672633678,8.443966477060915,0
N_HBSHP_auto_pay,N_HBSHP_auto_pay,0.1937114133656304,0.015339284552288291,12.628451653355166,0
N_HBSR_auto_pay,N_HBSR_auto_pay,1.0688199596164851,0.023012563269748185,46.44506338072876,0
r_sq,NA,0.03391546961080736,NA,NA,NA
