term,estimated_as,estimate,std.error,statistic,p.value
W_HBO_hov2,W_HBO_auto,0.0026582778236170007,0.001291330201996057,2.0585577720617096,0.03966
W_HBO_hov3,W_HBO_auto,0.0026582778236170007,0.001291330201996057,2.0585577720617096,0.03966
W_HBO_sov,W_HBO_auto,0.0026582778236170007,0.001291330201996057,2.0585577720617096,0.03966
r_sq,NA,0.23299405450431412,NA,NA,NA
