term,estimated_as,estimate,std.error,statistic,p.value
W_HBO_hov2,W_HBO_auto,0.010202003985285656,0.002202889143582212,4.631192638543646,0
W_HBO_hov3,W_HBO_auto,0.010202003985285656,0.002202889143582212,4.631192638543646,0
W_HBO_sov,W_HBO_auto,0.010202003985285656,0.002202889143582212,4.631192638543646,0
r_sq,NA,0.23299405450431418,NA,NA,NA
